case_id,company_id,filters_json,bid_notice_id,message,notice_relevance,chunk_id,l_topic,page_no,content,chunk_relevance,dense_rank,bm25_rank,rrf_rank,retrieved_by,notes
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19954,개요,,"**※ 최신 기준은 “국가정보원ㆍ국가사이버안보센터” 누리집 참조**

[참고 5] (하도급계약의 적정성 판단 세부기준)

**하도급계약의 적정성 판단 세부기준**

**Ⅰ. 자격의 적정성**",,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19955,개요,,"<table>
<tr><th>판단항목</th><th>세부 판단 항목</th><th colspan=""2"">세부 판단 기준 및 방법</th></tr>
<tr><td>(재)하수급인의 자격</td><td>참가제한</td><td>o 「국가계약법」또는 「지방계약법」에 따라 하수급인이 부정당업자로 지정되어 입찰참가제한 중인 경우</td><td>감점<br>(-25점)</td></tr>
</table>",,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19956,개요,,**Ⅱ. 수행능력의 적정성**,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19957,개요,,"<table>
<tr><th>판단항목</th><th>세부 판단 항목</th><th>세부 판단 기준 및 방법</th></tr>",,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19958,개요,,"<tr><td rowspan=""2"">(재)하수급인의<br>사업수행<br>능력<br>(40점)</td><td>사업수행<br>실적<br>(30점)</td><td>하수급인의 최근 3년간 유사사업 수행실적<br>※ 하도급 계약금액 대비 최근 3년간 유사사업 수행실적 합산액의 비율을 기준으로 평가<br><table>
<tr><th>100%이상</th><th>100%미만∼<br>80%이상</th><th>80%미만∼<br>60%이상</th><th>60%미만∼<br>50%이상</th><th>50%미만</th></tr>
<tr><td>30점</td><td>28점</td><td>26점</td><td>25∼16점</td><td>15점</td></tr>",,36,28,28,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19959,개요,,"</table><br>하도급 사업 투입 인력 중 해당 사업과 유사사업 수행에 1건 이상 참여한 경험이 있는 인력비율<br><table>
<tr><th>70%이상</th><th>70%미만∼<br>60%이상</th><th>60%미만∼<br>50%이상</th><th>50%미만∼<br>40%이상</th><th>40%미만</th></tr>
<tr><td>30점</td><td>28점</td><td>26점</td><td>25∼16점</td><td>15점</td></tr>
</table><br>※ 계약상대자는 , 중 택일하여 판단요청 가능<br>※ 증빙서류 미제출 시 0점 처리</td></tr>",0,,18,31,"bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19960,개요,,"<tr><td>고용안정<br>및 적법근로<br>(10점)</td><td>② 하도급사업 투입인력 전원의 고용보험 가입 등 관련법 준수 여부<br>1.「고용보험법」 제15조에 따른 고용보험 가입<br>2. 파견근로자의「파견근로자보호 등에 관한 법률」 제7조에 따른 근로자파견사업 허가업체 소속 확인 및 고용보험 가입<br>3.「고용보험법」 제10조에 따라 고용보험법이 적용되지 않는 인력의 경우 이를 증명하는 서류<br>4. 대표자의 경우 사업자 등록증<br>※ 하도급 사업 투입인력이 각 호를 충족하지 못하는 경우 0점 처리</td></tr>
</table>",,43,,,dense,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19961,개요,,**Ⅲ. 계약의 공정성**,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19962,개요,,<table>,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19963,개요,,"<tr><th rowspan=""2"">(재)하도급<br>계약방식<br>(60점)</th><th>하도급<br>대금지급<br>방식의 적정성<br>(30점)</th><th>① 원도급 계약의 대금지급 방식 대비 하도급계약의 대금지급 방식의 일치 여부<br>- ㉮ 대금지급 방식 (현금/어음 등), ㉯ 지급시기, ㉰ 지급률 (선금/중도금/잔금)<br><table>
<tr><th>㉮불일치<br>(㉯,㉰일치 여부 무관)</th><th>㉮, ㉯, ㉰<br>전부 일치</th><th>㉮는 일치하고<br>㉯, ㉰ 중 1개 일치</th><th>㉮는 일치하고<br>㉯, ㉰ 전부 불일치</th></tr>
<tr><td>0점</td><td>30점</td><td>15점</td><td>0점</td></tr>
</table><br>※「(계약일반)용역계약 일반조건」제27조의2 또는「하도급 거래 공정화에 관한 법률」제6조제1항 또는 제13조에 따른 적법한 기일(15일)이내 지급시기를 결정한 경우 ㉯와 일치 간주<br>※ 원도급 사업의 계약대금 지급방식보다 하도급 계약대금의 지급방식이 하수급인에게 유리한 경우에는 ㉯와 ㉰ 전부 일치 간주</th></tr>",,,42,,bm25,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19964,개요,,"<tr><td>하도급 금액의<br>적정성<br>(30점)</td><td>② 원도급의 하도급예정액 대비 하도급계약금액의 비율(부분하도급률)<br><table>
<tr><th>95%이상</th><th>95%미만∼<br>90%이상</th><th>90%미만∼<br>85%이상</th><th>85%미만∼<br>80%이상</th><th>80%미만∼<br>70%이상</th><th>70%미만</th></tr>
<tr><td>30점</td><td>25점</td><td>20점</td><td>15점</td><td>10점</td><td>5점</td></tr>
</table><br>1. 부분하도급률(%) = (하도급계약금액/하도급예정액) × 100<br>2. 하도급예정액 : 국가기관등과 수급인간 계약서(산출내역서)상의 총 계약금액 중<br> 각각 하도급 되는 예정금액<br>3. 하도급계약금액 : (재)하도급 계약 시 계약서상의 명시된 계약금액</td></tr>",0,,5,27,"bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19965,개요,,</table>,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19966,개요,,**Ⅳ. 기타**,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19967,개요,,"<table>
<tr><th rowspan=""2"">기타</th><th rowspan=""2"">가 점<br>(최대 5점)</th><th>① 최근 3년간 하수급인이 유효기간 내에 있는 소프트웨어 관련 인증을 획득한 경우(가점 2점)<br>※ 소프트웨어 관련 인증: 소프트웨어프로세스(SP), 소프트웨어 품질인증(GS 1등급, 2등급), 정보보호시스템인증(CC), 국가정보원 검증/지정, 신기술인증(NET), 신제품인증(NEP) 등 국가인증 및 국제표준인증 등</th></tr>
<tr><td>② 최근 3년간 하수급인의 정부ㆍ지자체ㆍ공공기관 수상경력(회당 1점)</td></tr>
</table>",0,37,8,21,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19968,개요,,"“[첨부1] 소프트웨어 개발사업의 적정 사업기간 종합 산정서”


![image](image_006.bmp)


![image](image_007.bmp)

“[첨부2] 소프트웨어사업 영향평가 검토결과서”


![image](image_008.bmp)


![image](image_009.bmp)

“[첨부3] 과업내용 확정 심의 결과서”


![image](image_010.bmp)

■ 행정기관 및 공공기관 정보시스템 구축ㆍ운영 지침 [별지 제2호서식]

**상호운용성 등 기술평가표**

1. 정보시스템의 상호운용성

가. 기술적 요구사항 정의의 적절성",0,10,11,9,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19969,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>해당 사업을 계획하게 된 배경 및 목적을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>정보화 측면의 문제점 및 기술적 개선방향을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>현행시스템 구성도를 최신버전으로 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>현행정보시스템에 해당되는 범정부 및 기관의 기술참조모형/표준프로파일을 검토하여 현행시스템의 표준을 기술하였는가?</td><td>검토</td><td>정보자원관리시스템에 등록된 시스템 (CBT 전산시스템, 대표 누리집) 의 고도화 사업으로써 선반영 되어 있음</td></tr>
  <tr><td>신규구축 또는 개선될 목표시스템의 기능/비기능(업무절차, 응용서비스, DB, 네트워크, 성능, 보안, 품질 및 전환계획 등에 대한 시스템 요구사항) 내역을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>목표시스템 개념도를 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>목표정보시스템에 해당되는 범정부 및 기관의 기술참조모형/표준프로파일을 검토하여 목표시스템의 표준을 기술하였는가?</td><td>검토</td><td>정보자원관리시스템에 등록된 시스템(CBT 전산시스템, 대표 누리집) 의 고도화 사업으로써 선반영 되어 있음</td></tr>
</table>",1,4,6,2,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19970,개요,,나. 다른 정보시스템과의 연계성,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19971,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>다른 정보시스템과의 연계 목적 및 필요성을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계대상 기관, 연계대상 정보시스템을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계대상 정보시스템과의 연계 기능 및 해당 정보(전달하는 정보, 전달받는 정보)를 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계대상 정보시스템과의 연계 처리 방식 및 처리 절차를 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계시스템 간 상황 전파와 정보공유 등을 위한관리 체계를 검토하였는가?<br>\* 관리기관 , 관리부서, 연락처 등</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계시스템 간 물리적 환경을 검토하였는가?<br>\* 설치 위치, 인프라(서버, 스토리지 등) 및 네트워크(행정망, 인터넷망, 전용망 등) 구성 등</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계시스템 간 서비스 관련성을 검토하였는가?<br>\* 이용자, 이용시기, 연계건수, 연계주기(실시간, 주기적) 등</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>연계시스템 간 정보 송수신 관련 안정성, 보호조치 등을 검토하였는가?</td><td>해당<br>없음</td><td></td></tr>
</table>",0,13,14,15,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19972,개요,,다. 정보시스템 통합성,,47,,,dense,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19973,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>다른 정보시스템과의 통합을 위한 목적 및 필요성을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>통합대상 기존 업무절차, 응용기술, 데이터 및 정보시스템을 분석ㆍ기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>통합을 위한 목표 업무절차, 응용기술, 데이터 및 정보시스템을 분석ㆍ기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
</table>",1,21,7,13,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19974,개요,,"2. 행정정보 공동활용 및 공공데이터 제공

가. 행정정보 공동활용 및 공공데이터 제공을 위한 정보의 식별",,40,44,42,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19975,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>정보자원관리시스템(IRM) 또는 개별기관 EA를 통해 공동활용 데이터ㆍ서비스를 식별ㆍ기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>기관 정보시스템에서 생성ㆍ관리하고 있는 행정정보 중에서 공공데이터 제공대상을 식별하였는가?</td><td>검토</td><td>이번 고도화 사업의 대상 정보시스템은 현재 공공데이터를 제공 중인 시스템임</td></tr>
</table>",1,5,29,10,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19976,개요,,나. 데이터 표준화,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19977,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>공동활용 대상 데이터 연동을 위한 메타 데이터 체계, 데이터 매핑규칙 등을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>공공기관의 데이터베이스 표준화 지침 등 국가 데이터 표준 지침을 검토하였는가?</td><td>검토</td><td>사업계획서(제안요청서)에 내용 반영됨</td></tr>
</table>",1,9,13,8,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19978,개요,,다. 정보공동활용 체계 구축 및 활용,,26,,50,"dense,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19979,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>공동활용 데이터ㆍ서비스의 제공기관, 주기 및 연계방식 등의 기술환경을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>공동활용 데이터ㆍ서비스 구조 및 내용을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>공동 활용 데이터에 대한 접근규칙, 접근권한 및 공개수준을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
</table>",0,6,20,7,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19980,개요,,"3. 정보시스템의 효율성

가. 정보시스템 용량산정 및 성능",,39,,,dense,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19981,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>현행 업무 및 시스템에 대한 용량 및 성능 관련 자료를 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>시스템 용량산정을 위해 정보시스템의 사용자수, 최대 동시 접속자수, 요구 응답시간, 데이터량 등을 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>정보시스템의 사용환경(WEB, WAS, DB 등)에 따른 시스템 용량 산정(CPU, Memory, Disk 등)을 하였는가?</td><td>해당<br>없음</td><td></td></tr>
  <tr><td>향후 업무확장, 인원 및 데이터 증가 정도를 기술하였는가?</td><td>해당<br>없음</td><td></td></tr>
</table>",0,1,10,3,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19982,개요,,나. 정보시스템 운영 및 유지관리,,28,,,dense,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19983,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>정보시스템의 운영관리 및 유지관리에 필요한 절차, 조직, 계획 및 지침 등을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>정보시스템의 운영관리 및 유지관리를 위한 기술이전방안을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>정보시스템 구축 후 하자보수 기간 및 범위를 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>개발산출물(최종산출물, 개발 소프트웨어)의 저작권 귀속, 양도, 이용허락 등 관련 권리관계를 구체적으로 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>향후 업무확장, 인원 및 데이터 증가에 따른 시스템 업그레이드의 용이성을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>공급 업체의 최신 패치 제공방안 및 적용방안의 용이성을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
</table>",0,7,9,5,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19984,개요,,"4. 정보접근을 위한 기술적 편의성

가. 접근 다양성",,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19985,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>정보접근을 위한 다양한 제공방식(키오스크, 웹브라우저, 모바일 등)을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
</table>",1,14,34,20,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19986,개요,,나. 접근 편의성,,,,,,
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19987,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>장애인, 컴퓨터 이용 초보자 등 사용자 특성에 따른 접근편의성 제고방안을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
  <tr><td>시스템 사용의 편리성을 제고하기 위한 교육 및 매뉴얼 작성방안을 기술하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
</table>",0,19,37,23,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19988,개요,,"5. 정보시스템 구축ㆍ운영 기술의 적합성

가. 정보시스템 구축ㆍ운영 기술의 적합성",,29,,43,"dense,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19989,개요,,"<table>
  <tr><th>세부 평가항목</th><th>검토<br>여부</th><th>검토내용</th></tr>
  <tr><td>「행정기관 및 공공기관 정보시스템 구축ㆍ운영 지침」 별지 제1호서식에 따른 기술적용계획표를 작성 및 검토 하였는가?</td><td>검토</td><td>제안요청서에 내용 반영됨</td></tr>
</table>",0,16,39,22,"dense,bm25,rrf",
case-001-1000,2,{},119,AI 플랫폼과 데이터 분석 경험을 우선,1,19990,개요,,"작성방법
1. “검토여부”에는 “검토”, “해당없음” 중 하나를 기재합니다. 2. “검토내용”에는 “검토”인 경우 기술적 분석사항을 기재하고, “해당없음”인 경우 사유 등이 포함된 세부 내용을 기재합니다.",,,23,37,"bm25,rrf",
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20342,개요,,"### I. 사업 개요

1. 사업 일반	1

2. 추진배경 및 필요성	1

3. 사업내용	2",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20343,개요,,"### II. 현황 및 문제점

1. 주요현황	3

2. 문제점 및 개선방향	3

### III. 사업 추진계획

1. 추진방향	4

2. 추진체계 및 역할	5

3. 추진일정	6

4. 추진방안	6",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20344,요구사항,,"### Ⅳ. 제안 요청사항

1. 목표시스템 개념도	7

2. 사업추진 내용	9

3. 상세 요구사항	10


![image](image_001.jpg)


# 목 차

Ⅴ. 안내사항	 39

1. 입찰 참가자격	 39

2. 입찰 및 사업자 선정방식	 40

3. 계약조건	 42

4. 제안서 제출 및 평가	 43

5. 특수조건	 43

6. 보안 특약사항	 48

Ⅵ. 제안서 작성	 50

1. 제안서 작성방법	 50

2. 제안서 목차	 52

3. 제안서 작성 세부지침	 53

4. 기술제안서 평가항목 및 배점한도	 55

붙임 (입찰 및 제안서 관련 서식)	 59

[입찰서식] 	 60\~63

[제안서 서식] 	 64\~70

[보안서식] 	 71\~79

[기타서식]	 80\~81",,,49,46,"bm25,rrf",
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20345,개요,,Ⅰ. 사업개요,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20346,개요,,"<table>
<tr><th>1</th><th></th><th colspan=""2"">사업일반</th></tr>
</table>",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20347,개요,,□ 사업명 : 경륜훈련원 교육훈련용 영상 및 계측시스템 교체 설치 사업,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20348,개요,,□ 사업기간 : 계약체결일 \~ 12월 31일 까지,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20349,개요,,"□ 소요예산 : 449,000천원(부가세 포함)",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20350,개요,,□ 사업추진방식 : 제한경쟁입찰(협상에 의한 계약),,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20351,개요,,"<table>
<tr><th>2</th><th></th><th colspan=""2"">추진배경 및 필요성</th></tr>
</table>",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20352,개요,,□ 추진배경,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20353,개요,,"ㅇ 시스템 노후에 따른 원인 불명의 장비 이상작동 현상 및 관리 한계상황 지속

- 화질 열화 및 작동불능에 대한 호환 교체부품 수급의 제한 등

(\*시스템 각 구성부 평균 사용연한 : 20년)

- 고장수리 사유 발생시 원거리 출장소요에 따른 시스템 유지보수의 한계 및 고비용 발생 등 관리 운영상의 비효율성 심화",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20354,개요,,ㅇ 운영체제(Windows 2000) 업데이트 불가에 따른 시스템 보안성 취약 구조 심화,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20355,개요,,"ㅇ 제한된 정보 표출에 따른 건의성 민원발생 증가

(\*공단 주최의 각종 대회 개최시 시각적 영상정보의 전달 불능과 잦은 오류 발생으로 다수의 민원 지속적 발생)",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20356,개요,,□ 사업 필요성,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20357,개요,,ㅇ 경륜선수 및 후보생(\*교육생) 지도강습의 안정적인 운영을 위한 개선된 현장 교육훈련 환경 마련 필요,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20358,개요,,ㅇ 공단 주최 각종 대회 및 검정·평가 행사의 원활한 개최 운영과 참가 관계자 대상의 정확한 실시간 정보 전달로 대회 행사 운영에 대한 대외적 신뢰도 제고 필요,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20359,개요,,"<table>
<tr><th>3</th><th></th><th colspan=""2"">사업내용</th></tr>
</table>",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20360,개요,,"□ ‘경륜훈련원 교육훈련용 영상 및 계측시스템’의 통합 교체 설치

☞ 경륜훈련원 교육훈련 영상 및 계측시스템
경륜선수 및 후보생을 대상으로 진행하는 경주훈련 전 과정에 대한 일련의 행위들(\*촬영/녹화, 훈련 기록물의 표출, 지도강습)을 실시코자 벨로드롬(\*트랙사이클경기장) 현장에 구축한 경주운영 영상 시스템·장비를 통칭하는 의미로서, ① ‘EC(\*엔드리스카메라) 및 방송시스템’ ② ‘착순판정시스템’ ③ ‘전광판시스템’의 3개 주요 구성부로 이루어져 있음

① EC 및 방송시스템",,,35,,bm25,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20361,개요,,"ㅇ (EC) 경기장 중앙 약 50m 높이의 카메라 타워 정상부에 설치되어 출발\~골인에 이르기까지 360°를 연속으로 회전하며 선수의 경주전개상황을 촬영하는 카메라 장비로서, 상황실(\*조종실) 운영자가 리모트 콘트롤에 의해 PTZ 조작 및 카메라 설정값 조정 등이 가능하도록 특수 설계 제작된 카메라 장비",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20362,개요,,"ㅇ (방송시스템) EC를 통해 촬영한 영상의 녹화 및 기록·재생을 담당하는 장치로서, 경주 종료 후 리플레이 영상을 활용, 후보생을 대상으로 시청각 지도강습을 운영하는 시스템

② 착순판정시스템",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20363,개요,,"ㅇ 출전 선수들의 결승선 도달 순간을 1/1,000sec \~ 1/2,000sec의 초고속 시간단위로 Line scan 촬영하는 카메라 장비로서, 결승선 도착 촬영 영상 및 착순 결과 데이터를 기록·저장하는 시스템

③ 전광판시스템",,,44,,bm25,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20364,개요,,"ㅇ 후보생 경주훈련 및 각종 검정·평가 행사와, 공단이 주최하는 대회개최시 참가 엔트리의 출전정보 및 계측기록, 경주 live-Replay 방송 등을 실시간으로 표출하는 장비

(\*당해 사업을 통해 EC 방송시스템 및 착순판정시스템, 기타 다른 방송장비와 상호 연동·통합 운영이 가능한 설계 마련 필요)",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20365,개요,,Ⅱ. 현황 및 문제점,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20366,개요,,"<table>
<tr><th>1</th><th></th><th colspan=""2"">주요현황</th></tr>
</table>",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20367,개요,,□ 시스템·장비 현황,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20368,개요,,"<table>
  <tr><th>구분</th><th>도입시기</th><th>사용년수</th><th>장비구성</th></tr>
  <tr><td>EC 및<br>방송시스템</td><td>2002년<br>(\*2013년<br>카메라교체)</td><td>23년<br>(13년)</td><td>· HD 3CCD 방송용 카메라(16:9)<br>· 기구부, 구동부(PTZ, 승강기, 하우징, 광케이블 장비 등)<br>· 제어부 및 녹화장치(인코더, 콘트롤러, 자막기, NAS 등)<br>· 운영체제</td></tr>
  <tr><td>착순판정시스템</td><td>2002년</td><td>23년</td><td>· 라인스캔 카메라/렌즈(45° 1식)<br>· 기구부(조명타워, 허상거울, 계측/촬영센서 등)<br>· 제어부 및 기록장치(시스템 제어 및 기록 생성/표출 프로그램 등)<br>· 운영체제</td></tr>
  <tr><td>전광판시스템</td><td>2002년</td><td>23년</td><td>· LED 패널(단색, DOT LED패널)<br>· 기구부(전광판 기초, 하우징 등)<br>· 제어부 및 관리시스템(콘트롤러, I/O 단말기 등)<br>· 운영체제</td></tr>
</table>",,,34,,bm25,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20369,개요,,※ 각 시스템의 기능적 구성요소가 주문 제작(독립된 단위 부품조합)에 의해 최초 구축,,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20370,개요,,"<table>
<tr><th>2</th><th></th><th colspan=""2"">문제점 및 개선방향</th></tr>
</table>",,,,,,
case-001-1000,2,{},122,AI 플랫폼과 데이터 분석 경험을 우선,0,20371,개요,,"<table>
<tr><th>시스템‧장비의 노후화</th><th rowspan=""2""><img src=""image_002.bmp"" alt=""image""></th><th>범용성 및 확장성 강화 개선</th></tr>
<tr><td>ㅇ 유지보수 및 관리의 기술적 한계<br>- 잦은 부품고장 및 원거리 출장소요 발생<br>- 단종 및 호환성 문제에 따른 부품교체 제한<br>- 주문제작에 따른 대체불가한 AS구조</td><td>ㅇ 사후 기술지원의 다양성 지향<br>- 핵심 소스코드 외 각 시스템의 하드웨어 구성요소에 대해 범용화된 기성 사양 적용<br>- 설계시 향상된 기능 제공을 위한 확장성 고려</td></tr>
</table>",,36,,,dense,
